,dewpoint_2h
24995,-3.3134318897732564
4618,-26.232698063999084
14053,-4.141451356631525
12041,-6.32620756980647
18648,-6.1135507250753225
21478,-1.5798403455020975
8073,-10.912594076707986
7107,-16.99322552359072
18741,-4.8720924226259585
26399,-7.90330711280221
7623,-11.769948659028602
23905,-7.315377700625723
13664,-5.513186590755566
984,-7.312987572880893
3997,-2.6257722588958146
9644,-12.510578927041696
26513,-8.546660485378043
15715,3.6042813519328614
14521,0.8867171642044517
22919,-10.0043997441881
27010,-6.326158521021139
14262,-5.113231022444888
9545,-6.068263909634287
12262,-9.412757297866511
25177,-0.10158942321194106
4922,-22.668765506086782
1670,-2.5789646671617747
23093,-12.133599761991405
10198,-8.586506439296356
24843,-3.8938871051700232
222,-21.348629198483213
19992,-3.942459975885748
9794,-9.334558825161569
14805,-5.2641174249461935
18593,-5.928622139871861
19647,-2.535441525620475
6891,-17.77245609196064
19269,-5.483499659436878
28224,0.07530338990537191
17254,-0.6404642596777405
8788,-8.46262195705321
12228,-9.3127682166399
14096,-4.124811292706439
15210,-6.011409114036051
5896,-14.106105337361793
25777,-7.1296053975801374
18124,0.2484413343971454
24412,-5.813153316027124
12276,-8.812822880562099
27215,-7.113009611252607
22191,-6.1458191847594446
3591,-5.402484411739341
12023,-5.892616438613857
27864,-6.0131311562265255
4945,-22.716300871018948
1335,-6.091548927980675
9723,-12.437653503948429
5790,-15.274074746458142
7940,-12.412431906379545
12731,-4.5132978100889725
22572,-17.212041469096278
7964,-12.412431906379545
18954,-4.733435410261143
4781,-24.82622570801377
5113,-20.421556038391078
14856,-5.513786424519799
3544,-5.456841523343677
12241,-9.3127682166399
9258,1.945083120705272
24696,-6.885628331822004
11684,-6.942854914725706
1248,-9.412757297866511
25586,-6.415419081478336
8901,-13.643160483181513
21731,-0.42091662953143855
5463,-20.13789297278869
5377,-20.27022410503984
4138,-2.6622363038758485
16772,-5.013242142043061
6376,-7.6129545503509055
23756,-7.4022317553364125
1139,-8.812822880562099
24515,-3.668386795429024
8696,-9.076470300223884
20549,-4.3453908436718685
11656,-9.670571777008002
8622,-8.690059698865689
2231,-21.80420735505713
26336,-9.56637656323278
22833,-10.763987211524158
20951,-2.9796099938401377
22634,-18.049853675583925
14463,-1.2136681474901254
12500,-4.125698248986066
3449,-5.3995122278385566
2331,-13.817212161283882
13583,-5.113231022444888
13418,-4.543392012980259
21120,-2.9028340219679767
3812,-5.166273114425381
16403,1.9021952713900687
6966,-17.820876222556922
13117,-2.002274717549916
13487,-4.673801024293346
26246,-10.725864923876674
3294,-9.68178287235394
15219,-4.267463150902544
16461,0.8284592995393921
26035,-10.076842951663489
5359,-19.627077384767784
22500,-9.359328457225423
4366,-16.535781036502158
27251,-7.312987572880893
24487,-2.7081134069232604
8705,-8.930447280870348
28101,-10.43754830211407
23,-26.44419138933057
22331,-5.31320879725955
5816,-15.168694059166706
2184,-20.42777363272174
409,-20.75176205131105
4856,-24.00994875078053
17808,-0.4642117089109146
15132,-4.2480430844635615
14761,-4.845647715243455
20188,-4.039391009129028
16268,-2.2135553869474087
22286,-5.4993769391127145
24826,-4.849326114584877
6041,-7.712047371663402
23082,-11.62348575677801
10752,-6.7848290669981575
13519,-5.013242142043061
1667,-2.5440719036974246
13653,-5.513186590755566
7867,-10.160343256180989
22466,-2.3135441365799325
21197,-3.3297558529224034
19032,-4.185532643296651
20067,-3.4788976364256734
26437,-8.051539661144371
25250,-2.0278800974512508
21706,-0.5545415462533918
17767,0.32314134765033165
2267,-20.502686417814783
12508,-4.033811340060885
22724,-14.0857831194701
10616,-7.494135764196702
18424,-1.2702066028555092
2181,-21.05193749376503
17645,1.4887186099932073
26640,-10.365242131048287
11661,-9.353492110189489
24598,-5.046469010763087
21468,-1.7216610962168062
13982,-3.598928529648448
26170,-14.035335521058528
4224,-7.654100355970664
26003,-7.8638396966016195
4822,-25.357363692306514
6062,-7.061899413503662
14184,-3.813375941507313
22458,-4.5132978100889725
24263,-6.03076806578868
17027,-2.513521649855965
20908,-2.8914385645059513
1899,-4.335568653957613
4291,-8.923488763250491
4239,-8.211601252992251
19220,-5.094211056821137
16090,-4.313320109999687
7510,-12.978990648066617
4662,-25.61305432943268
15799,3.0459037150512414
26198,-11.712945385478498
16861,-5.513186590755566
9284,1.8859793268378795
16869,-5.613175494509079
27508,-9.667647342833572
13652,-5.513186590755566
26080,-12.895479374302676
6936,-17.792379585130035
20857,-3.7352995307300767
5763,-15.277119461193235
1566,-2.781618508787701
26151,-14.105027525270224
9709,-13.442431944612734
12282,-8.312877661243027
2923,-9.166373787086002
19068,-4.227046386619267
15293,-4.028413075554568
19745,-1.9901883794327555
19994,-3.4333152420106012
3371,-6.480235617199898
12935,-7.312987572880893
8216,-4.642545128731991
19485,-2.7784859372987123
5630,-16.10304961837014
26747,-11.491499311215328
15825,2.2940597182947906
9820,-9.126667189965303
7484,-13.875650057019007
2252,-19.809458900101962
4970,-22.258133401553696
20652,-6.129515259052054
28182,-1.8707004297111165
8091,-9.156669224049834
10973,-10.514037010715748
17910,-0.4751828600053916
23611,-8.612844778823426
10017,-8.312877661243027
27079,-6.141395077721658
10126,-8.412866695766148
18196,-0.4025819921600322
10727,-6.636618189484756
8663,-8.962281346493551
24155,-4.429593774734191
16803,-5.113231022444888
4288,-8.942871967250493
4914,-23.163946600747074
21344,-3.0390642076519754
5180,-19.87376680478574
2552,-12.412431906379545
15983,-0.8137133824763078
8452,-3.2085212003991184
9352,0.3861504642142309
13465,-4.782120834290557
3796,-4.571346408775684
2301,-14.821164572068856
14309,-5.513186590755566
23085,-12.560634058249734
19120,-5.476704540291129
7210,-16.11266889203285
10874,-6.979168849035733
15347,-5.022079423330263
27891,-6.3130979515531775
8249,-5.030757393116726
9326,0.9860821353622404
3081,-7.188465494668138
27060,-6.276124263957076
20773,-4.469002606388631
9886,-7.88650236367082
14656,-8.099237172374583
11919,-6.605653236095836
24928,-3.3537041492482937
19284,-5.872078731443517
21619,-2.3777600949656765
16588,-0.6471908248206732
4757,-24.46002860822035
21411,-2.6554639874499046
18963,-4.940159378187649
18627,-5.353687150756867
9904,-7.584878259084988
20717,-5.441051222035711
13593,-5.31320879725955
11603,-6.683665123075986
8472,-3.141670683341788
22415,-6.5130758384559835
17978,-0.08840061094273846
20578,-5.937217667948228
3197,-9.117760900165214
10869,-6.320372619023115
13565,-5.013242142043061
7009,-17.861605852175977
25635,-5.706617276282707
6527,-13.712292208767192
14256,-5.013242142043061
22922,-10.101568498388957
13710,-5.31320879725955
28390,1.2845197940565918
9556,-9.52146540467418
28382,1.229568475897164
15724,3.2267781447787107
19873,-0.9080835505993968
12292,-7.013020637443981
4020,-3.2068365373924284
19506,-2.611075098234997
21065,-2.460601213219934
6096,-6.098568571704519
12998,-6.5130758384559835
17696,1.118302312094382
17458,-0.3611406517860581
3540,-6.057484533300853
3577,-5.196105818134457
3711,-4.7411896621675025
16832,-5.613175494509079
921,-7.519343565311379
1361,-6.058243617776737
3201,-8.813384542550883
22288,-5.645701941381497
22731,-13.644217529319933
16618,-2.2135553869474087
12455,-3.0307238198249418
7745,-9.070287840973561
22536,-12.121351438737767
12569,-3.9763615051563943
2967,-8.257855182807228
18528,-5.054949261921552
15014,-6.813042703837756
27111,-6.0411099002446615
476,-20.875794370160545
6330,-6.613064788912897
5045,-23.74413623054913
18119,0.4609676354245538
3628,-5.513186590755566
697,-6.319950920362989
20943,-2.388495422507542
23567,-8.11289960620783
3959,-3.2311093506782727
22480,-5.779316178452878
663,-25.28989722823361
17361,-1.0566821135415063
19044,-4.277345463540545
22868,-11.05292582529944
16960,-5.013242142043061
19971,-3.7227341247169194
17857,-0.094061494444586
18160,-0.6466298679193093
6620,-15.512100084335954
7314,-16.30862135729678
6413,-9.3127682166399
2569,-12.612410363065193
28406,1.6273958933639638
15371,-4.742065514857117
22990,-10.138076966736936
24430,-4.013353594893261
4296,-8.979805721426807
2248,-21.077343628506288
959,-6.480251742077392
8439,-2.9093241297438954
7519,-12.25751144554661
21163,-3.1643368897716284
4103,-2.3298705942406794
18785,-5.113679662593887
11339,-9.602678924453484
28032,-5.933989688873931
6195,-5.728627345206909
13678,-6.613064788912897
22615,-17.917438590378413
26554,-8.812822880562099
13078,-2.326153329325578
6982,-17.77158378992736
18256,-1.813600435120584
19695,-1.8554886596620608
15078,-6.1131200833317365
20850,-3.752415685823165
11491,-10.312659239071847
13856,-3.190836976895275
17395,-0.685399298611048
7505,-12.351322484530227
5396,-22.039424699286304
10556,-7.734907896890775
23075,-12.16455405448354
8689,-9.057541249974998
20361,-4.813264395250418
23418,-8.98877622082369
24862,-3.7372512861372678
21485,-2.1925976984687274
4549,-20.891722685981613
19490,-2.850136407819873
28152,-7.319410525119247
10240,-9.216750543716973
24723,-4.839288740531057
16112,-4.013353594893261
27831,-5.613175494509079
25240,-0.2370477342164921
14302,-5.513186590755566
27967,-2.728727728823372
7895,-10.877653716485543
21710,-0.4113820184720572
8277,-4.63189979415137
21566,-2.062640471567875
20715,-5.030761007758345
2836,-12.437653503948429
7242,-16.662448624902687
159,-22.565148334492555
27489,-9.570552086320623
16964,-4.813264395250418
18836,-5.736338206587213
5204,-20.00655084500632
6808,-15.301576690023555
8123,-8.982095282765746
10832,-6.430132132018106
4657,-27.50466952661871
21390,-2.6731608950599437
15545,1.9747819825004471
3311,-8.592075742781661
1454,-3.828663221451869
25916,-7.7703951164398495
12153,-7.9129215698540225
13521,-4.61328666713912
8789,-8.305924024037802
8670,-9.001638771929994
5592,-15.78000365440942
27878,-6.5130758384559835
978,-7.157018272590491
11976,-6.079956936558366
15684,3.818501922560805
15460,-3.3079740708909258
16088,-3.3134318897732564
17436,-0.4034769199814144
13348,-4.767037433928818
5293,-22.403565376325744
14994,-7.113009611252607
12723,-4.5132978100889725
3888,-4.3087191726454686
12695,-4.192817363418135
8109,-9.261295513694547
20016,-3.2797721363332166
23318,-9.80226297486457
9931,-7.627094320470277
10475,-9.47170820659736
9259,1.4594686679606093
22110,-9.262082287446916
6274,-6.813042703837756
23186,-13.659638477490681
4387,-14.53675018575958
20438,-3.5134094964558824
24770,-3.4333152420106012
12490,-3.5993532038653404
20076,-3.5756981386217617
21310,-3.2144438082860063
20724,-4.963969129221249
27721,-5.308296647712507
17080,1.3860364893879027
18122,0.2978012038770439
28267,0.5227791234244251
3319,-9.565131672089695
3416,-5.1891736403765965
1008,-7.312987572880893
15177,-6.867686664651357
10551,-7.813032976313628
11972,-6.2099136399821635
21958,-4.365709659916196
25939,-9.16664404965635
13396,-4.467994751514794
1174,-9.412757297866511
8271,-5.051950535448012
8847,-10.055777189469504
24666,-5.501032855466994
22425,-6.613064788912897
19940,-2.8059040801477875
11951,-5.4358637809686625
19487,-2.867655242684662
2228,-20.765937220678133
24802,-4.225809415662527
23332,-14.501008746653385
11876,-8.69297055394189
18637,-5.6882429008072375
17796,-0.37012053136461787
27287,-6.0131311562265255
12823,-6.0131311562265255
21448,-0.8706537248579308
9029,-14.53451089254917
24234,-5.827431160616271
26652,-11.01793938246231
26775,-10.259853188487655
25637,-5.4938035305951765
18917,-5.021797185906542
35,-27.63638663222873
2803,-13.478219813291332
2168,-19.88539163907436
1013,-7.6129545503509055
19062,-4.036491315197227
25667,-5.917090439472479
19656,-1.948265276350137
1283,-6.5130758384559835
4920,-22.798099839135013
8965,-14.766784715066445
15359,-4.987287891450864
7700,-9.55630188027685
22205,-5.878454197331783
20457,-2.2135553869474087
17339,-0.5611451562458276
19931,-3.5037536726149554
27418,-8.145538137109686
25388,-11.087230766165666
7802,-9.488168638507334
24942,-2.7124004296892594
22077,-9.323924766557637
8323,-4.429563127475852
7341,-15.012153300446546
9574,-10.295025905200132
25000,-3.5134094964558824
8413,-1.0136907556425692
6924,-17.74750353551955
9521,-7.45029794678753
24208,-3.695762636485541
19069,-4.389824679346612
24420,-5.31320879725955
22200,-5.967861106463173
24527,-4.317554989096938
18803,-5.736518823547199
2451,-11.37067460281718
27815,-5.326429353774604
23380,-10.107870027482901
11599,-6.079725067417773
715,-6.676263986372138
5854,-15.314329937820785
14437,-1.713611708839694
25253,-2.726722974057065
21144,-2.78784746099714
22594,-14.901460760342136
27000,-6.5019449712809765
6504,-13.412324376622285
2540,-12.212453468375333
8351,-3.4618833861915213
15328,-4.973802256174468
14672,-6.40615447812407
489,-20.89129973138279
21906,-1.8381804718579533
18898,-5.068870749779322
14980,-7.412976560700552
10479,-9.169052443200293
16849,-5.613175494509079
21059,-2.476594925706239
14273,-5.31320879725955
8858,-11.02980559284199
10014,-8.312877661243027
27096,-6.114139664650978
11787,-9.400253572774288
932,-7.418256029738251
27484,-11.995544108688614
5560,-16.821839030855934
1894,-4.395644950479935
24000,-7.170025214873879
11043,-12.556538837928974
24519,-3.662579459226483
16334,-0.8137133824763078
3474,-5.477559146091854
20488,-1.7285658230643892
23604,-8.612844778823426
14826,-5.760357956871643
7473,-16.03736015695764
23142,-15.26563046989228
3412,-4.956891743004248
18425,-0.8448940374499271
2741,-12.067443806519186
22276,-5.319616789112454
24684,-6.202797714091022
20852,-3.7695513184913954
7713,-9.260733600848182
22438,-6.0131311562265255
12185,-8.612844778823426
6190,-5.542967271663346
7922,-11.912485846396725
26304,-9.657898421827666
27293,-5.013242142043061
6967,-17.68840267008729
7979,-11.412539903172885
26055,-11.335001929926634
3452,-5.811894999955701
8152,-8.649830311269282
7852,-9.223777522125355
5941,-10.960492141069537
13489,-4.6469304867949335
6715,-10.072571039712422
17087,2.1875091971481493
9028,-14.7279621669299
7426,-16.151611320094194
22095,-9.174331931571082
536,-20.930064419239763
3673,-4.813264395250418
827,-10.986787872037802
19290,-5.341084775681064
13536,-5.513186590755566
23314,-12.023620680420473
15154,-5.955759398980867
2588,-12.912378083121386
25346,-10.546203048101194
20776,-3.940467655146623
13838,-3.6840622495916118
19210,-4.9653072025402665
16698,-3.713387121819837
25855,-6.5130758384559835
23881,-9.087707024109813
5882,-15.151426308417342
18450,-0.940125329508936
1315,-5.6095969131884145
14791,-5.306738844986158
13273,-6.4877883650151436
9490,-4.189201982188782
17734,0.5146039309631474
21655,-1.7712534769298762
7110,-16.89810717756591
2401,-12.176049674347684
21976,-4.019943795038574
431,-20.73625933269581
26176,-13.40382594473459
28183,-2.5796374340100665
18063,0.19167130916468325
11805,-8.969592013532239
7585,-13.072591915112048
21770,0.5861148389345676
25520,-9.077229019773377
2611,-12.412431906379545
27920,-6.613064788912897
1294,-5.9294868992959575
15165,-6.010798341830249
15939,0.5202267366986041
22218,-6.040120775976582
7968,-12.212453468375333
16995,-3.713387121819837
14692,-6.228669862574856
21461,-1.0269412128681206
25792,-7.113009611252607
21674,-1.15372444794377
28324,0.6390202850871288
2850,-13.88513054933923
11791,-9.183306315511418
8257,-5.0788801362640665
5671,-15.795284375106988
11171,-11.336075920332569
7693,-9.44712482655417
5620,-16.14635915236506
25868,-4.8654155813144095
17663,1.9342270158479318
15488,-2.410231229729905
18660,-5.811371978550148
5654,-15.159689168402315
13802,-4.016421147952654
7278,-16.592441267963046
28253,0.5466868755995441
4498,-20.086704763837787
19240,-5.408764645928471
4917,-22.720201807542768
15237,-4.137595649956592
16899,-6.0131311562265255
16172,-2.71349918181331
11255,-10.467198213614381
12825,-6.1131200833317365
20562,-4.654200750436819
23885,-8.746339483520941
13048,-2.016139869257195
23145,-13.904421688222588
2872,-12.567120098273758
18055,0.0795289716973881
1111,-8.412866695766148
12983,-7.412976560700552
25941,-8.597297669301437
16116,-4.113342428591737
23392,-9.841291736146523
7469,-16.250278660882127
12348,-3.938336651298517
24092,-5.738534469488437
20269,-5.113231022444888
16395,1.3860364893879027
27728,-4.631258855093466
28378,0.6765260878239733
23500,-7.984558273062673
3431,-6.3786483998482035
25892,-5.819900227202576
4756,-24.092232224309765
4969,-22.180642346447506
9761,-9.428681904089064
3428,-5.685785678642799
14236,-4.813264395250418
20447,-3.3134318897732564
18079,0.4430531438907202
19156,-5.50417497395034
18930,-4.767400573300423
3117,-8.713138511961287
1107,-8.912811938436962
15,-26.66223356242143
830,-9.451418263439237
24538,-4.128357339320999
574,-20.61999830040937
1559,-2.9796099938401377
22729,-13.893974948576355
14567,-5.073299134679123
17310,-0.2473953892772541
11494,-10.412648367001983
15050,-6.613064788912897
10739,-6.682977620775174
18142,-0.09637507442663897
28126,-10.294594484432283
23066,-11.308897800042322
2985,-8.746134541642638
12949,-7.812932558682637
20783,-4.004243599136594
24608,-6.3793918838244865
15628,2.3859220475300056
3568,-5.248132297285612
20755,-3.657618689571081
22044,-10.152845361983086
13203,-4.6539437003227135
1804,0.486139087748028
5215,-20.1062766778572
25377,-12.3884047821033
12596,-3.89005011938788
1815,0.8860935351800333
6763,-14.54892571459318
17512,0.19531027779094232
18727,-4.515654105474825
18431,-1.0440246358019678
26863,-8.926837155020669
7567,-14.864983903616785
15437,-3.1233832209015784
17766,0.4150938051217323
27067,-6.020305531753256
18775,-4.998034975562576
11774,-8.31225452544397
6388,-7.9129215698540225
4031,-4.677564357186923
25465,-7.989986804874348
24739,-4.60539863321862
429,-20.73625933269581
14337,-3.013465514776797
15473,-3.1007899412939737
15914,0.5510856162740178
1567,-2.768112918700354
10950,-9.895325937638402
2186,-21.16874872720762
5549,-17.031161441155852
3259,-9.157370225048387
14880,-5.986935359386232
23531,-7.953891166158766
15620,2.1859449732640943
103,-24.69301762331769
13,-26.6430263352628
3013,-8.198497244075957
19530,-2.6298880517955614
9021,-14.4219628740344
27639,-5.918556910226451
9697,-14.258980196777037
15288,-4.620131148192869
19219,-5.798810626243559
15441,-3.2550035989637047
21083,-2.318011387820834
11621,-6.8804138913996695
12945,-7.6129545503509055
1710,-2.441293965899438
16595,-1.458344628937006
2739,-11.84939360506755
25738,-7.0084563387103405
23890,-8.225619038464963
16405,1.783075448594831
21372,-3.10266132614843
1635,-2.9411664435124525
18502,-2.7184654932621948
6493,-13.112356586510653
14489,-0.4137586921876565
11962,-6.0232655289634325
12943,-7.6129545503509055
27885,-6.613064788912897
2784,-13.502820439887815
11834,-8.666116385795286
25449,-8.24900183639614
3262,-9.54802967377291
15693,3.9278690566114505
22123,-8.631348335740798
16226,-2.513521649855965
27705,-5.217248693806028
15276,-4.620131148192869
5572,-15.61328857391068
6683,-7.48567130039365
7711,-9.394841163546836
23416,-9.024120425962435
12480,-3.6463780857275565
21992,-4.047271095423576
8266,-4.84034616639867
12169,-8.11289960620783
16789,-5.013242142043061
9489,-4.107332034330484
13394,-4.614637164224192
14794,-5.306738844986158
2173,-19.145400972514288
11311,-10.34875842596996
10797,-6.441790223800982
2593,-13.112356586510653
4412,-14.26533576033432
9065,-13.40482476978622
5090,-21.29163907899113
25479,-8.177415219057577
25975,-9.543449712645254
19075,-4.598209640044916
20805,-3.628326439577121
12255,-9.612735474330787
4859,-23.96592298010933
27391,-6.383220723590273
3019,-7.72064927017746
28181,-2.311705034973788
19097,-5.262885164031842
94,-25.46217906982203
19771,-1.4184989800635126
10328,-11.625551220883914
8367,-0.4875726596891794
4616,-26.02007869693824
19369,-5.046806954845772
16542,0.2638724714999011
10034,-7.209828742446545
10608,-7.733965679650764
6302,-6.3130979515531775
23960,-7.663722107111909
28094,-11.484071499696098
12184,-8.612844778823426
12848,-6.5130758384559835
6770,-14.64214679618949
28086,-11.27688280354529
6067,-6.936419685053707
3962,-2.6124221640230427
10106,-8.412866695766148
3370,-6.716393221797192
363,-20.73625933269581
16844,-5.613175494509079
21413,-1.0605930722567982
21522,-1.2420332756966592
25526,-9.151017666790992
27422,-8.44456744523918
14835,-5.1242993428976105
27710,-5.005532988688413
26023,-9.019557441806926
10921,-8.145269399564897
15597,1.3860364893879027
20851,-3.6840674599807763
20816,-3.712242054697168
28255,0.478819543616317
15625,2.3859220475300056
23983,-7.632213948540144
16720,-4.113342428591737
5934,-11.107090036131888
12928,-6.3130979515531775
1672,-2.7129565389608987
6214,-6.0789627994262725
21923,-1.9502453378869973
14382,-2.2135553869474087
17625,0.8023947833726538
11898,-8.908837935801907
20930,-3.402486169599478
13633,-5.31320879725955
14582,-5.768436497581859
4957,-22.9250356500805
18887,-5.503735448365786
8671,-8.828725559179443
26319,-9.50662638270075
1733,-1.6735792391368027
12565,-4.102169409264936
18859,-5.306738844986158
18309,-3.713387121819837
11571,-8.812822880562099
20955,-2.56520704020801
5399,-23.552551516583645
26171,-13.780701215006433
27924,-6.613064788912897
24124,-4.905895851706148
24523,-4.48772308861438
615,-22.331506705366827
23672,-9.412757297866511
15385,-4.2079415883659985
7477,-14.723503554455956
7374,-14.220318542029288
28135,-10.358326206842438
18347,-3.013465514776797
21272,-3.2686549235621336
15642,2.6858876239015292
10593,-7.697960093993063
16768,-4.813264395250418
23034,-8.829371912379475
25496,-9.502251927782314
12921,-6.813042703837756
4176,-5.964776563290948
14683,-6.525729986444339
8999,-14.348184160201495
19707,-1.8253266837921045
26487,-7.792377102236133
6609,-16.01204698498464
17353,-0.7560565003253475
18158,-0.4299681735502512
13468,-4.419589235567568
26046,-10.96023544376077
584,-20.519252094324496
3265,-8.946415339859803
19505,-2.5955442810384324
9700,-14.020253086742349
89,-26.150381066154708
9648,-12.480244686179965
7052,-16.669658458567376
26773,-12.050540498453932
18543,-3.9910884395295634
14238,-4.813264395250418
18826,-5.402784581875398
11602,-6.508795433010072
27406,-7.653844898604016
9569,-9.819566688174604
18427,-0.8083004472058011
10392,-13.500978800590394
27185,-6.5130758384559835
2930,-9.155609104315307
21719,-0.4287351532005464
25358,-11.685940409061097
7608,-13.401659012545792
17674,1.6718905457872606
893,-7.6628460617496374
3916,-4.466393747748994
16971,-4.313320109999687
21867,1.1526174983379756
21946,-2.9335399132014386
23118,-13.901913065646358
13226,-5.812245298719276
3010,-8.375209264951982
9090,-12.449904846679384
22081,-9.127690489069973
11363,-9.655886462961547
8503,-5.4398936878978885
22939,-9.79338761406043
26039,-10.31865016266725
8763,-9.94844343128194
18181,-0.3888369352263985
10400,-13.579631346822223
27931,-7.013020637443981
3209,-9.521494599328015
5297,-21.84294919645432
310,-20.61999830040937
24779,-4.055575582336697
22113,-8.747514694469718
4879,-23.843750340398802
3576,-5.293180797327709
27513,-7.350337621631392
2626,-9.91270277405484
6661,-10.612626636873317
20685,-4.137461455385136
17960,0.3873008035329304
5357,-19.679866670856946
21666,-1.287926393806721
21876,1.8680878682574409
13119,-2.9113331736061383
16370,-0.013804076624150658
23233,-19.654148774217074
7900,-11.137750881601304
17732,0.4699139298301256
515,-20.930064419239763
18663,-5.891400435170268
24966,-3.2853208583876903
4326,-12.238792761278498
26761,-11.289125237702903
27535,-11.360829319974856
20204,-4.071205388802953
6492,-13.112356586510653
5978,-9.473371371955226
13659,-5.813153316027124
24367,-5.026496071169088
16326,-0.8137133824763078
26750,-9.829878318802004
16298,-1.5136342702888912
23137,-14.081752028443804
17114,1.6384829800177942
10686,-6.541433188315817
22434,-6.5130758384559835
1232,-9.612735474330787
8531,-9.068378110407867
5991,-8.916495821117211
26112,-13.414399594073107
7917,-11.712507455096107
13612,-5.013242142043061
19495,-2.6623946230550835
16165,-2.71349918181331
26143,-14.068290471668153
22291,-5.339661691894352
17153,0.2680938182737119
21048,-2.40697356881618
1055,-8.412866695766148
12129,-7.812932558682637
28217,0.02987826558145776
20998,-3.575742525636324
18481,-2.3859237662277137
24067,-5.804405873065113
14720,-5.9963148218773625
8207,-5.304784148633972
19628,-2.0603767471794945
23842,-10.681132719988444
5582,-17.522567973650116
9562,-8.403133833675748
22114,-8.733750172504461
26996,-6.308545043563613
20600,-5.101189733988772
5986,-9.592709697755653
17364,-1.0933475629788214
6433,-10.412648367001983
8448,-2.973545779198013
22021,-8.959135218013088
22296,-5.513186590755566
27948,-4.61328666713912
7316,-16.430351111412886
223,-21.333237639848708
8210,-5.2631161991231314
17289,-0.6567569823957893
26864,-8.93921551558944
19250,-5.701907175225832
12281,-8.412866695766148
12008,-5.816191441913325
9348,0.486139087748028
27064,-5.976529532928673
219,-21.38555966829938
12764,-5.513186590755566
4130,-2.5474433025293863
22780,-13.116958511454214
8021,-12.612410363065193
14686,-6.417012653905729
27519,-10.348190929525336
14893,-5.613175494509079
27558,-9.713803062801002
26552,-8.812822880562099
3617,-5.513186590755566
5085,-21.21600175162236
5536,-17.735076026020256
25389,-11.465039704171307
3798,-4.657020854639238
1526,-4.5395192743419015
10145,-6.5276138236525485
5956,-10.291164583539725
11250,-11.398827607522447
25043,-1.5748956079272631
23845,-9.856668648598752
26700,-12.707283927053581
16882,-5.813153316027124
15332,-5.223397817452708
21193,-3.2142494692053365
6472,-12.712399598413556
10711,-6.806960336701951
12186,-8.612844778823426
8745,-9.437160943773089
18059,0.14090515978150164
22809,-11.852968257457125
22546,-15.091232318797605
28325,0.4774637630204542
1730,-1.8305688543342635
1998,-10.81998356539506
22835,-11.181962523767355
7690,-9.646434066562248
15981,-0.5137473577543362
11296,-11.23114475911944
1959,-7.180057049809105
8218,-4.12591258140921
10587,-7.764664408918056
5613,-16.311527545490705
11761,-7.7429160567195465
15069,-6.813042703837756
11356,-9.746117358666227
9610,-9.513161113307634
14967,-7.312987572880893
76,-26.066216058358396
24882,-3.511034431207398
24458,-3.5145407429389
8939,-13.39151158904248
9339,-0.2137813750652617
3793,-4.62691493806858
18011,-0.23652571705161016
27823,-5.613175494509079
1591,-3.0343931494119603
16675,-3.013465514776797
15584,2.485910577657492
11264,-11.469178989324119
13378,-4.718848500530463
8986,-14.740549999778198
24021,-6.8812545709613575
3288,-8.881150946753621
3467,-5.919909203546022
759,-7.584490059766649
23820,-10.129534785615522
10215,-9.278864726369042
9163,-9.966937646509145
15908,0.6086641798559984
6424,-10.612626636873317
3582,-5.162349243499962
7810,-9.72239758405294
14740,-5.849626560311654
18232,-1.0626596521123604
11360,-9.853691889273355
17702,0.6368854869973927
6260,-6.813042703837756
12801,-5.813153316027124
12447,-2.303274117336716
12398,-2.385310587260228
496,-20.899052522117657
2219,-21.053899697621773
9592,-9.058975060912514
20003,-3.8299469936338566
2429,-11.52467505299673
763,-8.056941382471138
20771,-3.1533944580604767
12696,-4.1106976468041445
3304,-8.539862756244537
19302,-4.492858801251439
18724,-4.3054255677851865
9760,-9.742702293371872
25463,-8.261675226694297
5135,-20.397253076113923
16288,-2.013577901693343
6549,-13.912270786882287
27027,-6.342736505650858
20271,-5.013242142043061
22138,-7.650797951171912
2818,-12.280938781796062
10303,-11.520723055568617
20183,-4.185182828017965
18626,-4.878881316128651
26095,-13.262982303096054
8988,-15.174609616899215
8268,-4.910614647728346
26439,-8.17868981369223
11616,-6.449054562150992
23458,-8.288240716031058
27713,-5.056210671706916
541,-20.91455832384009
6204,-5.825594203141657
21276,-3.2953241304967964
14117,-3.48930188010083
19036,-4.156869070244069
20086,-2.8029367197661945
15143,-4.533714255681818
1323,-5.168424043867391
7956,-12.11246425637877
14604,-7.5589501881242525
3350,-6.316409758028952
3249,-8.699969491475692
18655,-5.811715494480883
6572,-14.012260082945385
21909,-1.5357873437734326
14955,-6.613064788912897
21007,-2.371326372635679
24985,-3.2134430934374394
5908,-12.829708117265508
2180,-21.17861229684749
2065,-17.55451061275436
9549,-8.175329034309076
11886,-8.681071246481304
17997,0.28777446767031634
18697,-5.3703719547107855
2822,-12.4171795506084
13586,-5.31320879725955
4845,-25.495754805474714
12370,-3.192387724211864
16795,-5.113231022444888
2359,-13.714710644138904
7579,-13.202904641229935
15478,-3.0055754930887257
7655,-10.159258034054519
24365,-5.013242142043061
13534,-5.513186590755566
26627,-8.550210326587308
17290,-0.5477907094328336
2997,-8.538399162111928
22052,-8.98637597690427
23861,-10.339220006215564
22662,-17.442016351322003
17894,-0.8542714857177678
20914,-3.5420260187209527
25339,-8.404551964091734
9038,-14.142737477664866
6787,-15.454226183555102
21042,-2.371326372635679
