,weather_1h
28321,0
16994,4
16354,4
11255,0
20516,4
19185,0
24017,0
13179,4
14523,4
2872,0
11536,0
1111,4
11839,0
26367,0
18201,0
20086,0
7469,0
20570,4
24226,0
14888,0
25407,4
20668,0
19655,0
18414,4
3431,0
26034,0
4756,0
4969,0
9761,0
3428,0
19720,0
14691,0
28312,0
23138,0
14946,0
3117,0
1107,4
15,0
830,0
23781,0
574,4
1559,0
16653,0
14705,0
17407,4
16787,4
15194,4
10739,0
22869,0
18488,4
23197,0
2985,0
13080,4
20904,0
24743,0
15782,0
3568,0
21931,4
25598,0
25881,0
1804,0
5215,0
17515,4
18805,0
1815,4
6763,4
17613,0
23521,0
13469,0
27013,0
7567,0
15586,0
27879,0
27218,0
18881,0
21976,0
22626,0
6388,0
4031,0
25607,0
24874,0
429,4
14474,4
15624,0
12651,0
1567,0
10950,0
2186,0
5549,0
3259,0
15075,4
23662,0
15774,0
103,0
13,0
3013,0
15127,4
9021,0
27794,0
9697,0
15436,0
19645,0
23776,0
20475,4
23661,0
20765,0
1710,0
16689,4
2739,0
22908,0
20648,0
16496,4
21495,0
1635,0
25256,4
6493,4
17343,4
12084,0
15488,0
27694,0
2784,0
17851,0
23970,0
3262,0
12657,0
22249,0
1366,0
27860,0
15423,0
5572,0
6683,4
7711,0
27257,0
15232,0
22118,0
8266,0
12873,4
20366,0
9489,4
24338,0
14935,0
2173,0
11311,0
10797,0
2593,0
4412,0
9065,0
5090,0
18305,0
19557,0
19183,0
20927,0
12379,4
4859,0
27543,0
3019,0
23515,0
25110,0
94,0
21981,0
10328,0
8367,0
4616,0
13806,4
16636,0
10034,0
10608,0
6302,0
13945,0
16399,4
12308,4
12979,4
6770,0
28244,0
6067,2
3962,0
19171,0
10106,0
3370,0
363,4
16939,4
19964,1
12482,0
25668,0
27575,0
25487,0
27865,0
13537,4
10921,0
17504,4
19620,0
20938,0
28417,0
24546,0
27423,0
25303,4
5934,0
21780,4
1672,0
6214,0
25442,0
14520,4
17726,0
12516,0
12459,0
16554,4
14720,0
4957,0
26793,0
8671,0
15338,0
1733,0
23061,0
16600,0
13264,0
17219,4
17842,0
5399,0
23409,0
13036,4
24258,0
24657,0
615,4
25012,0
15533,0
7477,0
7374,0
16170,4
18453,4
21394,0
15796,0
10593,0
16863,4
23164,0
13146,4
13052,4
4176,0
16832,4
8999,0
19818,0
26634,0
6609,4
21414,0
22029,0
17837,1
26189,0
584,4
3265,0
23304,0
9700,0
89,0
9648,0
7052,0
13287,0
18649,0
21106,0
23188,0
21559,4
27558,0
9569,4
13030,4
10392,0
24209,0
2930,0
21842,1
12169,4
7608,0
13301,0
893,0
3916,0
17066,4
21992,0
25511,0
14214,4
20797,0
3010,0
9090,0
20715,0
11363,0
8503,0
19858,0
26182,0
8763,0
15106,4
10400,0
28087,4
3209,0
5297,0
310,0
18969,0
12284,4
4879,0
3576,0
27666,0
2626,0
6661,4
19479,0
28327,0
5357,0
17939,0
27164,0
26460,0
5226,0
19734,0
7900,0
21789,4
515,4
18769,0
15089,4
4326,0
26910,0
27690,0
16397,4
6492,4
5978,2
26407,0
24501,0
20917,0
26899,0
13039,4
12478,0
17210,4
10686,0
22560,0
1232,4
8531,0
5991,2
18283,0
7917,0
22710,0
19605,0
16326,4
24928,0
22417,0
17249,4
11901,0
1055,0
13062,4
20032,0
15291,0
23538,0
21121,0
18654,0
16497,4
8207,0
14136,0
11749,0
5582,0
9562,4
22240,0
23934,0
20499,4
5986,2
19824,0
6433,4
8448,0
22147,0
18338,0
28105,4
7316,0
223,0
8210,0
12648,0
27901,0
26524,0
16930,4
12130,0
9348,0
27215,0
219,0
12895,4
4130,0
27567,0
8021,0
14826,0
15957,1
13509,4
28298,0
26700,0
3617,0
5085,0
5536,0
25530,0
3798,0
1526,0
10145,0
5956,2
11250,0
21888,4
17191,4
19067,0
16977,4
13501,0
21315,1
6472,4
10711,0
12310,4
8745,0
18165,0
11986,0
12140,0
28487,0
1730,0
1998,0
22964,0
7690,0
20276,0
11296,0
1959,0
8218,0
10587,0
5613,0
11879,0
16789,4
11356,0
9610,0
15111,4
76,0
28538,0
24592,0
8939,0
9339,0
3793,0
18117,0
14167,4
1591,0
25001,0
15737,0
11264,0
27948,0
8986,0
24155,0
3288,0
3467,0
759,0
23952,0
10215,0
9163,0
16108,4
6424,4
3582,0
7810,0
14881,0
12463,0
11360,0
28549,0
6260,0
18848,0
12574,0
15151,4
496,4
2219,0
9592,0
20117,0
2429,0
763,0
20892,0
12826,4
3304,0
21699,4
18830,0
11748,0
9760,0
27151,0
5135,0
9970,0
6549,4
27178,0
28090,4
27513,0
2818,0
10303,0
20271,0
18732,0
26239,0
8988,0
8268,0
26586,0
11616,0
22127,0
27868,0
541,4
6204,0
25941,0
18356,0
16052,0
12720,0
15288,0
1323,0
7956,0
27700,0
3350,0
3249,0
24342,0
6572,4
22034,0
15099,4
21129,0
14134,0
5908,0
2180,0
2065,0
9549,4
12007,0
18103,0
18803,0
2822,0
13718,4
4845,0
12497,0
16890,4
2359,0
7579,0
15630,1
7655,0
19543,0
13666,4
26775,0
17387,4
2997,0
18128,0
23993,0
22466,0
22789,0
24589,0
15467,0
25479,0
9038,0
6787,0
19959,1
17495,4
14184,4
13009,4
26438,0
3459,0
18519,0
2835,0
27282,0
23478,0
22006,0
15067,4
4688,0
5546,0
16542,4
27319,0
14386,4
17324,4
17822,0
5725,0
19184,0
26861,0
5320,0
28510,0
16299,4
27645,0
2497,0
18919,0
11423,0
9048,0
22621,0
12811,4
14277,4
23123,0
15196,0
7495,0
11803,0
24287,0
556,4
6978,0
24927,0
25938,0
6167,2
24493,0
3967,0
20436,0
8975,0
16942,4
25064,0
13181,4
13580,4
983,0
21496,0
9729,0
27350,0
24556,0
22169,0
24361,0
27439,0
21829,1
7727,0
27510,0
4039,0
13446,0
1673,0
8846,0
11096,0
861,0
4259,0
4300,0
9914,0
9437,4
19579,0
7970,0
27644,0
20159,0
6100,2
3611,0
17152,4
14392,4
19013,0
27278,0
3368,0
19023,0
3981,0
18963,0
3144,0
6710,4
3164,0
3360,0
20163,0
709,0
23082,0
2960,0
23283,0
11153,0
4571,0
109,0
800,0
12186,4
28324,0
3886,0
25877,0
22335,0
26238,0
25688,0
18752,0
22250,0
24497,0
8808,0
2604,0
12796,4
2587,0
17064,4
13519,4
15044,4
8664,0
8267,0
27097,0
26623,0
8337,0
10754,0
21912,4
12021,0
25309,4
27776,0
14906,0
21347,1
24453,0
10210,0
15707,1
21998,0
10086,0
10432,0
1974,0
15683,1
5449,0
28362,0
28527,0
7060,0
22703,0
26153,0
5644,0
22544,0
11075,0
12107,0
21645,4
19353,0
19943,0
16831,4
4876,0
8882,0
26100,0
9999,0
16861,4
8423,2
10655,0
20242,0
22160,0
5832,0
11650,0
16276,4
6143,2
25047,0
7494,0
12760,4
15504,0
14140,0
5071,0
7251,0
27162,0
14937,0
5709,0
9221,0
10714,0
24101,0
13531,4
27522,0
4083,1
16402,4
8098,0
28197,0
17617,0
20500,4
10269,0
13163,4
4803,0
4312,0
17297,4
15886,0
59,0
17755,0
14973,0
2337,0
4714,0
12433,4
9241,0
10121,0
171,0
15663,1
18601,0
13105,4
7553,0
301,0
28425,0
19296,0
7629,0
10035,0
19029,0
27807,0
4192,0
6626,4
25339,4
13847,4
25851,0
18016,0
18621,0
24843,0
14764,0
15580,0
27020,0
20443,4
8967,0
28130,0
12965,4
28525,0
17732,0
9896,0
17475,4
26161,0
11468,0
14928,0
13366,0
4030,0
8946,0
17688,0
14456,4
11144,0
17985,0
28352,0
10565,0
16573,0
17468,4
1247,4
26042,0
10643,0
25224,4
11154,0
15799,0
23496,0
20333,0
18152,0
9536,4
3103,0
24290,0
10208,0
9724,0
10188,0
10782,0
16287,4
5719,0
24683,0
18430,4
17978,0
22954,0
16281,4
23424,0
1113,4
14278,4
22532,0
12340,4
12170,4
13782,4
20871,0
17048,4
24825,0
18247,0
17403,4
26784,0
2740,0
21660,4
11100,0
4722,0
18615,0
16073,0
1217,4
12415,4
16168,4
3631,0
6994,0
6679,4
22884,0
11219,0
6545,4
18747,0
25436,4
19967,1
19514,0
10912,0
9900,0
17933,0
23386,0
6063,2
23262,0
14552,4
26746,0
13451,0
20448,4
24526,0
18725,0
11362,0
28535,0
0,0
28044,4
10972,0
9160,0
24757,0
917,0
11973,0
356,4
28526,0
6554,4
28342,0
22021,0
26152,0
17397,4
19999,0
20747,0
3562,0
25314,4
15877,0
7977,0
7467,0
8598,0
357,4
3947,0
2194,0
421,4
185,0
24388,0
13348,0
23600,0
13310,0
2971,0
5159,0
13291,0
21344,1
24239,0
2395,0
4839,0
12039,0
22453,0
23981,0
14713,0
10130,0
7946,0
96,0
19318,0
1043,0
10868,0
21859,2
24292,0
6107,2
1515,0
14135,0
14207,4
10911,0
4267,0
17841,0
21034,4
2095,0
23446,0
506,4
6833,0
7472,0
10075,0
13834,4
17085,4
27219,0
1244,4
24753,0
13732,4
13820,4
17681,0
1025,0
17104,4
13608,4
2166,0
27290,0
8261,0
6628,4
16968,4
27134,0
7728,0
27310,0
10474,0
13457,4
1010,0
3672,0
8507,0
5692,0
13568,4
302,0
6497,4
25359,4
20816,0
22989,0
8353,0
24187,0
22929,0
8961,0
3694,0
4999,0
862,0
2758,0
18845,0
9845,0
21731,4
21747,4
1384,0
2754,0
24653,0
11210,0
24340,0
21369,0
16305,4
10864,0
9045,0
23581,0
19022,0
15631,1
8717,0
19038,0
17896,0
11947,0
19224,0
21021,0
1882,4
10811,0
24222,0
26519,0
19503,0
7943,0
23467,0
7057,0
12569,0
12621,0
11236,0
26127,0
3027,0
8839,0
23618,0
1465,0
23657,0
2566,0
18910,0
18905,0
16144,4
4843,0
12923,4
13523,4
8380,0
316,0
26994,0
5363,0
10785,0
18439,4
2951,0
9978,0
11404,0
13908,0
2392,0
4266,0
7842,0
9600,0
1620,0
27488,0
23744,0
11767,0
11276,0
11179,0
27954,0
931,0
23924,0
15628,0
9668,0
14748,0
24386,0
5981,2
5774,0
25179,4
8510,0
5826,0
19355,0
498,4
5664,0
8956,0
1877,4
14339,4
14154,0
19634,0
7200,0
10583,0
11489,0
9257,0
5465,0
27260,0
17494,4
15088,4
1814,4
16003,0
17449,4
11342,0
16209,4
20384,0
2592,0
22640,0
12343,4
27903,0
4297,0
22018,0
8256,0
27160,0
10537,0
25939,0
11161,0
9947,0
1865,4
25518,0
11063,0
19527,0
7549,0
9401,4
26720,0
22280,0
8303,0
12092,0
20213,0
5935,0
9223,0
14005,0
3237,0
17100,4
2518,0
24925,0
17989,0
380,4
13551,4
26381,0
7253,0
2512,0
20101,1
17753,0
23092,0
23790,0
24208,0
18799,0
6774,0
23487,0
5340,0
10531,0
24616,0
26638,0
1151,4
10076,0
26698,0
16748,4
25068,0
17883,0
9470,4
7275,0
10373,0
1712,0
13203,4
7176,0
1105,4
9050,0
22345,0
4395,0
5547,0
13951,0
25227,4
16616,0
5864,0
23020,0
20646,0
14380,4
18800,0
11112,0
27652,0
12349,4
28182,0
18879,0
9936,0
19180,0
18723,0
11902,0
26913,0
6201,0
12019,0
16380,4
20870,0
25862,0
2625,0
10261,0
19363,0
14291,4
2510,0
22116,0
25620,0
7490,0
23667,0
16139,4
7533,0
23824,0
19506,0
8108,0
23398,0
5116,0
26059,0
2106,0
9852,0
17317,4
26343,0
8920,0
14350,4
4299,0
766,0
26507,0
5323,0
25223,4
27831,0
8199,0
4225,0
2304,0
8742,0
5851,0
23845,0
24146,0
24533,0
27739,0
10995,0
18528,0
25859,0
11634,0
13466,0
28402,0
8588,0
16429,4
10094,0
1685,2
4135,0
377,4
22940,0
16770,4
10715,0
9142,0
5401,0
4836,0
23008,0
16226,4
19157,0
20532,4
15977,0
9143,0
19652,0
7907,0
1786,0
9939,0
7916,0
6284,0
14504,4
17303,4
11896,0
24747,0
14085,0
5189,0
16656,0
6538,4
19715,0
16094,0
13073,4
14319,4
23397,0
15661,1
9245,0
13044,4
28572,1
9894,0
4763,0
26531,0
15547,0
7054,0
26172,0
13236,0
28473,0
12729,4
9431,4
4427,0
13841,4
17233,4
4063,0
12821,4
8481,0
9710,0
16646,0
6944,0
3609,0
144,0
21825,4
26176,0
19167,0
16242,4
8297,0
18679,0
2330,0
17146,4
17284,4
19462,0
22218,0
6623,4
4069,0
17165,4
8246,0
15696,4
12730,4
7420,0
18009,0
7980,0
18232,0
26804,0
5142,0
24470,0
19788,0
24641,0
5331,0
2387,0
27055,0
20094,0
26338,0
3688,0
5195,0
3481,0
14900,0
9386,4
3407,1
11466,0
22168,0
15286,0
12194,4
10861,0
13075,4
17793,0
18937,0
18484,4
8994,0
6006,2
26766,0
6509,4
15092,4
21093,0
16376,4
1227,4
17807,0
19168,0
16753,4
27127,0
27937,0
12643,0
6594,4
12836,4
10429,0
3824,0
21869,4
18617,0
18388,0
15119,4
5179,0
7920,0
3404,0
12983,4
7288,0
15149,4
6205,0
20327,0
15787,0
14108,0
4926,0
10542,0
1106,4
18071,0
18386,0
27409,0
19131,0
9685,0
11924,0
22728,0
8177,0
20168,0
18618,0
15981,0
11872,0
7493,0
4400,0
15704,4
22854,0
22670,0
2327,0
3444,0
20336,0
16657,0
12275,4
26023,0
19207,0
20210,0
1426,0
3501,0
26411,0
21259,4
6867,0
16265,4
5087,0
13968,0
18355,0
22261,0
9538,4
1860,4
15654,1
8818,0
12831,4
13333,0
3078,0
26536,0
5502,0
1327,0
10693,0
18866,0
24200,0
20734,0
16474,4
979,0
18471,4
22459,0
10899,0
4912,0
15222,0
18195,1
12997,4
2031,0
14974,0
21163,0
9309,0
25761,0
12772,4
18537,0
28256,0
11799,0
4252,0
27866,0
18215,1
4070,0
27105,0
16762,4
5925,0
18713,0
7517,0
1550,0
26778,0
13007,4
17651,0
22120,0
15684,4
23196,0
4087,1
27840,0
25640,0
9526,4
26118,0
99,0
11336,0
21941,1
26109,0
9606,0
1913,0
8233,0
9917,0
20560,4
6232,0
4998,0
16176,4
14246,4
9236,0
12044,0
11581,0
28374,0
16823,4
17710,0
24251,0
28394,0
20036,0
12425,0
13051,4
17832,1
1849,4
28449,0
23276,0
4711,0
15129,4
18224,0
19530,0
2921,0
141,0
9268,0
25378,4
11361,0
4533,0
5987,2
6590,4
18657,0
2608,0
11690,0
3496,0
1810,4
4139,0
3178,0
12141,0
18279,0
22718,0
23278,0
13227,4
13382,0
19878,0
5313,0
22200,0
15093,4
25160,4
3827,0
17434,4
11700,0
6180,2
13924,0
23297,0
11354,0
14256,4
20476,4
15460,0
19718,0
15031,4
27093,0
10503,0
20246,0
3071,0
16546,4
19778,0
7698,0
10511,0
14250,4
23120,0
19807,0
603,4
19521,0
24009,0
9885,0
17907,0
3446,0
13495,0
5843,0
11746,0
18097,0
24518,0
27320,0
27225,0
11897,0
7045,0
3041,0
26848,0
1802,0
27746,0
19058,0
27301,0
1116,4
236,0
8536,0
18349,0
9736,0
18748,0
20930,0
369,4
21610,4
27241,0
24019,0
28459,0
9442,4
17889,0
19128,0
24056,0
4652,0
21693,0
12664,0
3477,0
13263,0
15942,0
5846,0
13134,4
9875,0
10710,0
23677,0
6534,4
23385,0
7474,0
17720,0
5498,0
1982,0
670,0
23508,0
1021,0
2905,0
22891,0
15115,4
17618,0
22521,0
4439,0
26441,0
4486,0
700,0
9696,0
16063,0
27269,0
12316,4
17318,4
12722,4
27388,0
19422,0
15465,0
17223,4
16685,4
22556,0
16132,4
21146,0
13488,0
6550,4
16020,0
26772,0
11376,0
15188,4
8114,0
25748,0
11160,0
6860,0
22947,0
28028,0
9525,4
19901,0
21880,1
13042,4
23543,0
26885,0
3218,0
10617,0
15485,0
781,0
28020,0
27417,0
27286,0
11869,0
27487,0
20508,4
12502,0
14872,0
13652,4
25730,0
26461,0
7257,0
11912,0
16291,4
1920,0
14529,4
17906,0
6242,0
3661,0
3519,0
23554,0
17136,4
5635,0
27411,0
24495,0
19031,0
7229,0
6150,2
25476,0
4649,0
28411,0
27228,0
24981,0
28302,0
16997,4
3629,0
15204,0
5426,0
14668,4
8434,0
26924,0
8714,0
10280,0
24273,0
3362,0
13741,4
6367,0
7875,0
5533,0
20244,0
17873,0
18186,0
1052,0
20105,0
4124,0
16254,4
10916,0
16327,4
8336,0
15847,0
6949,0
23399,0
18997,0
20100,1
23785,0
28461,0
16799,4
25737,0
10342,0
389,4
14139,0
19123,0
671,0
3301,0
5187,0
28245,0
4545,0
1236,4
23608,0
17553,0
22901,0
6778,0
27374,0
23509,0
16632,0
16044,0
13740,4
14773,0
9362,4
18627,0
6746,0
16433,4
9613,0
16196,4
20608,0
15450,0
22657,0
20893,0
2163,0
22727,0
6026,2
9015,0
10612,0
4418,0
14985,0
879,0
8577,0
24277,0
1907,0
2404,0
2797,0
24933,0
16048,0
4686,0
514,4
16916,4
9890,0
9762,0
5330,0
24452,0
7173,0
15695,4
19729,0
4542,0
7562,0
25139,0
190,0
343,0
23114,0
20523,4
20562,4
2283,0
24749,0
15530,0
12120,0
26280,0
11722,0
5114,0
5011,0
13494,0
8502,0
16809,4
25853,0
10440,0
1911,0
364,4
12273,4
8691,0
7328,0
8462,0
9603,0
10368,0
337,4
17643,0
25729,0
14328,4
11467,0
9426,4
3995,0
15272,0
526,4
4620,0
15410,0
27717,0
16812,4
6607,4
3881,0
19166,0
25313,4
5951,0
25700,0
17295,4
6290,0
20355,0
3696,0
22520,0
2382,0
3135,0
11168,0
24198,0
133,0
14334,4
7767,0
4690,0
5849,0
21607,4
5607,0
9972,0
7227,0
14725,0
18940,0
15341,0
11136,0
231,0
11798,0
7719,0
15245,0
26116,0
877,0
6694,4
2052,0
18465,4
20860,0
26235,0
11199,0
23754,0
23377,0
1701,0
24409,0
12742,4
27597,0
26870,0
10849,0
25904,0
5603,0
5148,0
24112,0
25306,4
92,0
27234,0
26123,0
493,4
7321,0
6871,0
22375,0
22981,0
21073,0
9017,0
23860,0
12688,0
8292,0
2859,0
6720,4
5686,0
6385,0
21828,1
5428,0
21328,4
22042,0
7081,0
11054,0
5425,0
28175,0
26389,0
5067,0
16130,4
7929,0
12790,4
15370,0
19851,0
20623,0
27103,0
6005,2
19267,0
8273,0
15080,4
20820,0
7526,0
4733,0
4507,0
12660,4
12093,0
23387,0
24562,0
10821,0
19106,0
14478,4
26982,0
9734,0
4902,0
10162,0
12000,0
25724,0
19618,0
19928,0
23895,0
2889,0
23473,0
14642,4
25804,0
10700,0
20969,0
27783,0
9436,4
19712,0
11425,0
7782,0
17464,4
8097,0
5964,2
4464,0
16576,0
18242,0
13735,4
24994,0
9726,0
167,0
18500,4
26056,0
14896,0
19321,0
27729,0
12870,4
21337,4
3902,0
11808,0
11566,0
27030,0
15736,0
24367,0
19668,0
25843,0
16171,4
18485,4
9054,0
11261,0
7055,0
2353,0
15200,0
4872,0
1143,4
913,0
1456,0
5715,0
1192,4
17854,0
19359,0
20354,0
8340,0
20869,0
21435,0
9846,0
19354,0
20390,0
21105,0
22598,0
19323,0
6494,4
24514,0
17376,4
25723,0
25718,0
6831,0
27304,0
15529,0
11880,0
21051,4
27463,0
4155,0
6283,0
3148,0
6587,4
25581,0
8719,0
16547,4
9618,0
20027,0
16057,0
18978,0
16551,4
4713,0
20547,4
8977,0
18176,0
25144,0
7475,0
8131,0
12159,0
14344,4
27208,0
7250,0
5641,0
26344,0
9092,0
63,0
11222,0
26073,0
24623,0
6570,4
15592,0
1044,0
24310,0
12418,4
12504,0
16166,4
973,0
12042,0
19971,1
20815,0
25028,0
27186,0
26106,0
21177,0
12829,4
9909,0
13162,4
21526,0
782,0
14315,4
11816,0
6793,0
25764,0
13553,4
4771,0
17463,4
10986,0
24130,0
19873,0
1482,0
15991,0
16842,4
4673,0
26976,0
4041,0
14391,4
5117,0
22476,0
26192,0
5265,0
23489,0
14571,4
12328,4
28339,0
1568,0
28257,0
11916,0
23711,0
6174,2
28186,0
7492,0
19086,0
16319,4
24893,0
14463,4
10385,0
174,0
2674,0
16698,4
7381,0
17529,4
9486,4
19706,0
7148,0
13444,0
11302,0
6880,0
19599,0
21965,1
15750,0
21942,1
15328,0
9757,0
2041,0
14833,0
8175,0
10360,0
8596,0
9575,0
17473,4
18375,0
24072,0
10877,0
12591,0
22057,0
14254,4
14253,4
8805,0
9074,0
21274,4
18846,0
1783,0
24558,0
26308,0
14382,4
26144,0
24076,0
14497,4
18139,0
16269,4
12975,4
1648,0
18318,0
20744,0
24909,0
19141,0
1924,0
11950,0
1675,0
20401,0
10305,0
23023,0
27750,0
2189,0
8151,0
21542,0
22644,0
15700,4
26684,0
26776,0
22256,0
11059,0
6755,0
4098,0
9382,4
14625,4
28171,0
27137,0
22835,0
13956,0
20003,0
11930,0
19750,0
24704,0
6669,4
13944,0
14016,0
15025,4
9858,0
9018,0
24070,0
17557,0
3726,0
7367,0
1161,4
16491,4
15224,0
9498,4
23602,0
21587,4
27429,0
471,4
11214,0
17290,4
12430,0
23325,0
28066,4
12658,0
9786,0
8614,0
7068,0
15249,0
23541,0
7932,0
14455,4
12198,4
25944,0
1378,0
4530,0
18365,0
18470,4
23488,0
20721,0
27537,0
25051,0
6114,2
3321,0
24191,0
13650,4
2371,0
2332,0
26469,0
25509,0
20680,0
9103,0
24771,0
6507,4
14412,4
24510,0
7649,0
11716,0
16026,0
16675,0
28491,0
26554,0
20874,0
23281,0
3004,0
26897,0
3354,0
12404,4
22664,0
28431,0
16219,4
12458,0
26434,0
24952,0
67,0
7391,0
5431,0
1700,0
142,0
24646,0
587,4
2697,0
11164,0
25825,0
4501,0
2508,0
18795,0
24574,0
23185,0
10994,0
21116,0
23613,0
13802,4
21753,4
6003,2
14180,4
11315,0
24271,0
3897,0
1269,4
20756,0
27629,0
7439,0
27468,0
15491,0
14880,0
19657,0
17972,0
12556,4
24236,0
18784,0
14883,0
8025,0
17703,0
4977,0
3645,0
13628,4
3160,0
8633,0
28086,4
2786,0
24628,0
11023,0
26175,0
7594,0
18352,0
6432,4
1962,0
15130,4
24312,0
15772,0
2591,0
7545,0
4102,0
11731,0
16103,4
20328,0
8623,0
23097,0
3603,0
25380,4
23359,0
12251,4
11495,0
15819,1
12285,4
21453,0
8453,0
14582,4
16475,4
8087,0
741,0
25602,0
7597,0
4975,0
27704,0
18134,0
2266,0
11424,0
845,0
26631,0
23378,0
2615,0
15182,4
27140,0
12690,4
13926,0
6409,0
107,0
5878,0
2148,0
23599,0
9266,0
151,0
10806,0
20704,0
5629,0
4639,0
454,4
17341,1
16280,4
19686,0
8370,0
26822,0
4785,0
2801,0
21049,4
20837,0
20822,0
25171,0
27774,0
11078,0
16120,4
9897,0
15793,0
10390,0
20994,0
12951,4
22141,0
16881,4
24833,0
5005,0
19754,0
21523,0
10091,0
18160,0
21770,4
22571,0
17745,0
9835,0
4178,0
3712,0
17366,4
7512,0
27338,0
14950,0
9808,0
14898,0
22060,0
16514,4
24169,0
1305,0
18760,0
17815,0
18547,0
7531,0
18403,0
1253,4
6477,4
6753,0
9707,0
2876,0
18719,0
21067,4
5006,0
14830,0
11960,0
16405,4
23962,0
1440,0
102,0
26203,0
16822,4
19032,0
18317,0
14704,0
8321,0
16114,4
6390,0
6582,4
9803,0
13815,4
1173,4
12167,4
27569,0
23723,0
15906,1
27280,0
25816,0
9759,0
3509,0
10169,0
17520,4
22675,0
7299,0
23144,0
6161,4
13918,0
11182,0
256,0
22122,0
10901,0
2633,0
13260,0
12174,4
19638,0
16358,4
18101,0
17247,4
4007,0
18886,0
23747,0
20962,4
21906,4
11049,0
2156,0
16912,4
3652,0
26163,0
10314,0
2644,0
17739,0
23605,0
16887,4
16444,4
2617,0
18001,0
17108,4
14053,0
24691,0
16400,4
19272,0
27284,0
19096,0
4967,0
2468,0
3498,0
14644,4
25113,0
26911,0
25812,0
15273,0
20700,0
5844,0
21232,4
18272,0
5593,0
13986,0
10067,0
16651,0
19147,0
10485,0
22063,0
12371,4
12830,4
17707,0
9580,0
22119,0
5571,0
24496,0
27238,0
23211,0
6745,0
4637,0
20862,0
14515,4
16493,4
26191,0
24247,0
22652,0
4255,0
4478,0
19505,0
405,4
18059,0
16537,4
24910,0
8225,0
27841,0
8251,0
13575,4
2272,0
16970,4
19664,0
11396,0
952,0
4854,0
25579,0
4944,0
13689,4
1290,4
748,0
17142,4
9597,0
19404,1
6016,2
589,4
8941,0
27018,0
6847,0
2603,0
23125,0
27274,0
27787,0
1887,0
15902,0
12325,4
1064,0
25034,0
6714,4
21206,0
26970,0
4257,0
8136,0
25140,0
18236,0
1001,0
5876,0
3813,0
18171,0
26087,0
19852,0
16899,4
27805,0
28265,0
13532,4
6501,4
1790,0
21488,0
10825,0
28007,0
18040,0
951,0
19377,0
26200,0
25621,0
6393,0
26392,0
20429,0
28363,0
2466,0
5815,0
13410,0
1619,0
3646,0
5519,0
19216,0
14075,0
22262,0
3751,0
21713,0
5408,0
20382,0
3314,0
22678,0
27687,0
21500,0
26829,0
788,0
16378,4
27781,0
12904,4
20300,0
11386,0
5153,0
15309,0
10296,0
7987,0
24658,0
23100,0
11330,0
3580,0
13543,4
23393,0
2199,0
18048,0
19277,0
28035,0
5906,0
13517,4
7639,0
22569,0
20413,4
28161,0
5619,0
21136,0
926,0
9987,0
6049,0
21508,0
19504,0
18284,0
195,0
18536,0
6502,4
19068,0
1256,4
28286,0
3895,0
3131,0
19952,2
15974,0
1659,0
16961,4
5985,2
3589,0
8440,0
26072,0
18436,4
15279,0
16323,4
19702,0
16914,4
11865,0
6132,2
9818,0
1187,4
21847,2
4806,0
20873,0
18425,4
250,0
22935,0
12476,0
25541,0
14730,0
17353,4
23564,0
23550,0
26832,0
26811,0
9447,4
4567,0
5222,0
27625,0
18744,0
627,4
17898,0
2439,0
19420,0
10110,0
3649,0
2067,0
2115,0
4687,0
1806,0
26712,0
16777,4
13787,4
17439,4
23861,0
28319,0
20634,0
15054,4
11513,0
12899,4
14997,0
13346,0
16982,4
1726,0
15823,1
19695,0
717,0
3534,0
4804,0
8024,0
2474,0
6124,2
5134,0
16834,4
18115,0
20034,0
7860,0
16866,4
25387,4
10248,0
7993,0
1137,4
8392,0
24245,0
3991,0
21776,4
20840,0
13949,0
17046,4
15401,0
9830,0
8498,0
9434,4
440,4
10792,0
11704,0
25672,0
14235,4
2941,0
9519,4
15936,0
25268,4
21745,4
9042,0
846,0
21504,0
15941,0
14164,0
16054,0
3570,0
12917,4
297,4
26433,0
2417,0
7648,0
1072,0
22990,0
27200,0
20184,0
24814,0
11503,0
15600,0
9201,0
23028,0
27539,0
27534,0
5963,2
22143,0
24165,0
7839,0
18156,0
18594,0
740,0
28540,0
24252,0
25088,0
6128,4
23148,0
3254,0
4629,0
2125,0
6422,4
20825,0
300,0
3393,0
13467,0
19105,0
12645,0
16481,4
12234,4
11870,0
10983,0
23841,0
3414,0
26629,0
5875,0
23720,0
15844,0
19297,0
26485,0
8549,0
7082,0
12355,4
23663,0
16131,4
10842,0
6131,0
11935,0
4229,0
26475,0
14105,0
24513,0
16688,4
215,0
21441,0
28466,0
16648,0
20669,0
7145,0
12601,0
9312,0
11776,0
2178,0
23112,0
6748,4
3051,0
17144,4
8841,0
24985,0
18108,0
6011,2
18183,0
19129,0
17924,0
2068,0
21891,4
11679,0
23133,0
16177,4
16467,4
18827,0
10963,0
21075,0
13799,4
10399,0
22158,0
7653,0
5352,0
14327,4
8444,0
1302,4
18315,0
25535,0
2062,0
27695,0
3551,0
11608,0
26496,0
14893,0
5766,0
18120,0
25192,4
19596,0
12576,0
6111,2
2469,0
8427,0
9839,0
26156,0
18662,0
15958,1
10046,0
26435,0
961,0
25566,0
9998,0
6375,0
10499,0
4513,0
15472,0
13261,0
28025,0
20806,0
17794,0
25763,0
16556,4
21968,4
11750,0
26738,0
19255,0
3601,0
