,weather_1h
9206,0
10132,0
1487,0
808,0
18307,0
10803,0
24510,0
6367,0
28020,0
11420,0
8264,0
23354,0
21370,0
260,0
22748,0
26979,0
2331,0
15842,1
4470,0
371,4
25644,0
11924,0
14571,4
3299,0
1779,2
6413,0
5745,0
27578,0
1627,0
11328,0
24719,0
15486,0
15483,0
24377,0
9468,4
9696,0
1008,0
9912,0
25396,4
27040,0
7203,0
13248,0
17084,4
7580,0
4507,0
10368,0
20089,0
17908,0
2899,0
6926,0
7174,0
10816,0
9679,0
19057,0
6051,0
11193,0
25810,0
19086,0
22020,0
2703,0
4521,0
15351,0
11331,0
14455,4
7694,0
13065,4
19089,0
289,0
4984,0
17845,0
22277,0
10563,0
25679,0
15880,0
12808,4
865,0
314,0
27147,0
3169,0
6905,0
7910,0
26859,0
14034,0
28344,0
19732,0
13645,4
6544,4
14715,0
6883,0
24748,0
20011,0
22234,0
578,4
26746,0
26583,0
7826,0
28295,0
15690,1
2654,0
16183,4
22327,0
17126,4
5092,0
13030,4
22307,0
19268,0
22121,0
24979,0
25621,0
10144,0
20765,0
5858,0
6505,4
15818,1
27003,0
26153,0
13897,0
14941,0
14734,0
27464,0
3669,0
9504,4
12666,0
23913,0
11183,0
27790,0
14016,0
795,0
12997,4
25686,0
14115,0
583,4
5275,0
26808,0
3351,0
27662,0
11061,0
15573,0
7098,0
24267,0
19299,0
2553,0
16792,4
4817,0
21529,0
13219,4
21798,4
9280,0
26385,0
6856,0
6377,0
14105,0
26097,0
897,0
8271,0
26991,0
22610,0
8498,0
16822,4
8584,0
15063,4
18194,0
2519,0
20488,4
26853,0
2849,0
16567,4
26967,0
19840,0
693,0
7360,4
25093,0
932,0
3093,0
6166,2
7319,0
22275,0
27716,0
19727,0
12686,0
13281,0
4734,0
10642,0
1748,0
9907,0
13649,4
19543,0
18205,0
13956,0
26400,0
11500,0
20633,0
5322,0
2454,0
6708,4
17338,4
6497,4
4385,0
13378,0
14881,0
11969,0
27300,0
24689,0
20431,0
6966,0
24560,0
24378,0
19101,0
4252,0
18896,0
25728,0
11101,0
21034,4
23723,0
25286,4
13861,4
7255,0
20136,0
2639,0
9219,0
18383,0
11487,0
2603,0
13441,0
9169,0
11219,0
27073,0
16723,4
26019,0
17014,4
13726,4
3538,0
7736,0
23122,0
27604,0
4565,0
794,0
13530,4
26409,0
9890,0
8374,0
22135,0
25716,0
15548,0
10146,0
25295,4
21909,4
26175,0
11404,0
10792,0
21757,4
18832,0
6276,0
21527,0
19066,0
10531,0
26685,0
13804,4
16946,4
6491,4
25948,0
9869,0
15933,0
24158,0
12036,0
12894,4
8902,0
20304,0
15472,0
16480,4
1968,0
22581,0
12056,0
3744,0
5725,0
10611,0
8889,0
1110,4
14583,4
1875,4
19670,0
27356,0
2532,0
27702,0
17748,0
15452,0
11964,0
28429,0
784,0
1678,0
15709,1
10396,0
11716,0
27965,0
3017,0
17863,0
28505,0
11549,0
7718,0
6721,4
19146,0
465,4
8102,0
346,4
19392,0
12326,4
2847,0
28307,0
19584,0
14426,4
24606,0
2765,0
8677,0
2779,0
8946,0
18135,0
6126,2
3090,0
7184,0
22365,0
24030,0
15061,4
26838,0
23579,0
21820,4
17742,0
19307,0
19669,0
9425,4
23022,0
19956,2
25571,0
27461,0
23295,0
26476,0
20036,0
19238,0
3369,0
25713,0
20662,0
8176,0
5898,0
3099,0
12817,4
34,0
16291,4
27112,0
5006,0
16025,0
25519,0
19140,0
23326,0
22685,0
28371,0
3624,0
5779,0
20501,4
1256,4
11093,0
9741,0
282,0
9330,0
19099,0
13327,0
12827,4
11079,0
10634,0
17373,4
25341,4
13829,4
27353,0
7935,0
21631,4
22422,0
23052,0
7860,0
7637,0
19520,0
12201,4
4419,0
4768,0
12188,4
1729,0
14147,0
25798,0
13815,4
2204,0
28305,0
6629,4
23975,0
28167,0
4917,0
6053,4
9364,4
16872,4
19407,1
654,0
12129,0
11186,0
4753,0
22077,0
7653,0
4202,0
25620,0
15485,0
28168,0
23114,0
15297,0
10699,0
28254,0
10832,0
16110,4
10497,0
23032,0
10272,0
11293,0
4069,0
12452,0
10312,0
16307,4
17847,1
1096,4
4430,0
11985,0
10966,0
14520,4
17104,4
21150,0
17305,4
27350,0
2663,0
10936,0
15354,0
18435,4
11792,0
22693,0
23108,0
13947,0
2738,0
5164,0
4674,0
1624,0
27361,0
19391,0
27286,0
24232,0
25508,0
7806,0
10724,0
28149,0
9612,0
11689,0
15242,0
1605,0
3253,0
11064,0
21837,1
7731,0
5024,0
23788,0
5700,0
22731,0
21556,0
8954,0
4858,0
19459,0
17784,0
21705,0
22609,0
10044,0
14765,0
27484,0
12470,0
10899,0
15846,0
4019,0
4530,0
23885,0
20433,0
24068,0
4912,0
3594,0
16771,4
10684,0
98,0
22941,0
8516,0
18405,4
2375,0
1205,4
14959,0
14171,4
14832,0
6346,0
4599,0
25254,4
10017,0
12691,4
1074,0
7097,0
15772,0
12708,0
18729,0
22485,0
14805,0
16561,4
21152,0
6003,2
21221,4
6144,2
26101,0
28400,0
17215,4
6207,0
27058,0
7532,0
4482,0
7883,0
27947,0
14222,4
22276,0
3989,0
19211,0
6238,0
23576,0
16187,4
8644,0
10951,0
16318,4
19622,0
18768,0
2911,0
16083,0
13370,0
20206,0
24324,0
3815,0
16468,4
3021,0
23572,0
17634,0
2828,0
15094,4
11275,0
15391,0
10599,0
14039,0
16531,4
20008,0
16027,0
16815,4
3980,0
24155,0
27573,0
23676,0
26112,0
13039,4
21703,0
24101,0
20153,0
3999,0
14131,0
11365,0
17505,4
18711,0
10045,0
18956,0
28414,0
1139,4
8257,0
11661,0
23813,0
5500,0
28493,0
17390,4
4277,0
3044,0
8702,0
6645,4
877,0
24473,0
2981,0
21096,0
13654,4
20599,0
8761,0
10238,0
20936,0
28301,0
17430,4
4743,0
10433,0
17210,4
17654,0
10580,0
13001,4
18190,0
24488,0
23341,0
4276,0
10343,0
19073,0
17824,0
25642,0
23509,0
12635,0
15285,0
1712,0
3201,0
10986,0
14329,4
13739,4
25425,4
26587,0
3507,0
16788,4
2643,0
17537,4
8635,0
15827,0
5437,0
15324,0
9417,4
3728,0
23757,0
6762,2
14029,0
4240,0
12639,0
13750,4
16451,4
9307,0
22561,0
19779,0
3651,0
13813,4
22580,0
5168,0
5089,0
9287,0
12966,4
6601,4
15551,0
17216,4
11492,0
16352,4
8895,0
24467,0
23328,0
2574,0
25214,4
25085,0
26117,0
17675,0
8515,0
24245,0
10308,0
10904,0
1122,4
13304,0
18905,0
12502,0
6639,4
4169,0
11242,0
8398,0
8753,0
23498,0
7464,0
1670,0
13406,0
24889,0
25705,0
10906,0
27396,0
3236,0
11436,0
16784,4
15414,0
14586,4
20016,0
26375,0
15816,0
15259,0
26032,0
16245,4
6257,0
4540,0
21106,0
6135,4
6400,0
2335,0
12142,0
18346,0
1341,0
25079,0
5392,0
19072,0
28561,0
25184,4
21616,4
7305,0
13548,4
24276,0
3789,0
20576,4
24180,0
25939,0
22290,0
9384,4
9609,0
14998,0
17225,4
26804,0
9848,0
28219,0
12136,0
12110,0
9151,0
5629,0
13386,0
18932,0
27045,0
5699,0
6129,1
7335,0
530,4
24549,0
28292,0
7823,0
4963,0
11745,0
26809,0
24263,0
16897,4
17317,4
11863,0
17713,0
4769,0
2865,0
6742,4
24079,0
10633,0
15625,0
25468,0
25945,0
1268,4
13443,0
28023,0
7000,0
14271,4
4423,0
3494,0
16977,4
20193,0
26064,0
1152,4
24575,0
28011,0
18120,0
24148,0
19463,0
5571,0
27263,0
20522,4
22903,0
16513,4
167,0
9074,0
10804,0
15442,0
9227,0
17449,4
10477,0
25981,0
14056,0
25126,0
26118,0
22114,0
13558,4
25010,0
18689,0
26854,0
9636,0
11007,0
9524,4
11752,0
20042,0
15541,0
20811,0
12979,4
14781,0
20343,0
17499,4
2348,0
14698,0
18213,1
17079,4
13957,0
15392,0
8002,0
26460,0
12608,0
715,0
12303,4
28406,0
11444,0
1861,4
22722,0
6806,0
20115,0
13188,4
25469,0
3352,0
20888,0
21036,4
13497,0
10877,0
19508,0
20846,0
19842,0
24337,0
10470,0
236,0
6562,4
6273,0
9514,4
21406,0
15506,0
1416,0
25082,0
13208,4
272,0
952,0
26657,0
9682,0
9041,0
13203,4
20691,0
21540,0
21916,4
21463,0
8228,0
11432,0
13334,0
3730,0
5339,0
4461,0
22430,0
267,0
12971,4
13167,4
8554,0
3409,1
26958,0
6594,4
5368,0
553,4
13322,0
16395,4
18984,0
10959,0
7981,0
6847,0
15423,0
28117,0
10346,0
7112,0
21922,4
1304,4
17379,4
13682,4
24389,0
8599,0
21198,0
15561,0
16528,4
9350,0
17175,4
17950,0
20455,4
9729,0
6879,0
20856,0
2052,0
25796,0
23523,0
16704,4
16257,4
24674,0
8652,0
9368,4
886,0
27125,0
4265,0
15008,4
28074,4
1467,0
14251,4
7635,0
26151,0
10029,0
10131,0
17367,4
17092,4
19431,1
24282,0
13242,4
12498,0
6395,0
25802,0
505,4
4600,0
1675,0
9676,0
27753,0
899,0
13175,4
5776,0
3414,0
470,4
1841,4
20755,0
25463,0
18152,0
24478,0
15045,4
25292,4
19447,0
19355,0
21339,4
14264,4
23707,0
17185,4
13839,4
419,4
5863,0
25499,0
14214,4
8231,0
10138,0
22254,0
19505,0
18719,0
16920,4
21156,0
1465,0
20302,0
22926,0
14351,4
9916,0
3178,0
13166,4
1368,0
27721,0
27848,0
4237,0
28140,0
5099,0
8841,0
10638,0
19434,1
11676,0
2732,0
15014,4
6057,4
17621,0
26779,0
15607,0
6550,4
9103,0
8816,0
15408,0
500,4
8680,0
21223,4
6606,4
7722,0
22021,0
24212,0
4880,0
20038,0
17741,0
743,0
4760,0
18605,0
15967,0
19636,0
9166,0
20817,0
13107,4
8190,0
25375,4
9918,0
11383,0
17180,4
20508,4
19988,0
17982,0
12105,0
18769,0
11564,0
18025,0
17013,4
17471,4
11588,0
22069,0
798,0
9987,0
11245,0
15515,0
12644,0
8707,0
22081,0
12926,4
24862,0
8141,0
13878,4
18261,0
27727,0
4028,0
22664,0
17083,4
26390,0
17347,4
6877,0
3908,0
28030,0
13744,4
8840,0
20660,0
23107,0
7919,0
1059,0
7013,0
23273,0
2923,0
6701,4
19513,0
25516,0
27159,0
4635,0
27319,0
21387,0
1586,0
21292,0
8898,0
12501,0
3257,0
17991,0
20967,0
24300,0
17703,0
18466,4
28421,0
25288,4
15048,4
10885,0
10774,0
26063,0
18723,0
22200,0
3400,0
23623,0
14736,0
27845,0
9022,0
14009,0
16089,0
7938,0
8143,0
10211,0
4708,0
20477,4
2743,0
28353,0
17565,0
17547,4
27410,0
18361,0
5665,0
21460,0
22236,0
23424,0
26221,0
21033,4
22328,0
6967,0
5510,0
28239,0
6001,2
17692,0
6745,0
23412,0
15922,0
9058,0
20412,4
22765,0
15009,4
13089,4
11134,0
987,0
7074,0
13049,4
8343,0
19893,0
7216,0
9155,0
6094,2
13027,4
18970,0
19906,0
25305,4
18692,0
16498,4
10683,0
11034,0
19493,0
18458,4
20818,0
22858,0
12085,0
20708,0
16724,4
2581,0
13269,0
15363,0
2010,0
8181,0
8425,2
19531,0
26899,0
20393,0
14278,4
10206,0
1108,4
27606,0
10252,0
10250,0
6800,0
16593,0
12169,4
6534,4
23311,0
9590,0
28246,0
2727,0
19657,0
1846,4
14086,0
20331,0
24788,0
21588,4
8936,0
22358,0
12865,4
4368,0
5202,0
27026,0
4234,0
16429,4
7931,0
18335,0
25700,0
18779,0
14578,4
12424,0
6585,4
11077,0
18958,0
12700,0
4188,0
25228,4
313,0
17870,0
22752,0
22205,0
8153,0
26114,0
16034,0
24812,0
8427,0
12041,0
2174,0
14877,0
22644,0
2783,0
26483,0
5336,0
10520,0
11391,0
4330,0
17485,4
3648,0
20312,0
19539,0
12735,4
16219,4
18931,0
26307,0
9106,0
12640,0
18830,0
7430,0
1427,0
6589,4
17755,0
228,0
16251,4
24634,0
6753,0
14500,4
11009,0
6022,2
12128,0
10439,0
28097,4
10204,0
4717,0
1803,4
18863,0
11398,0
15180,4
27265,0
9174,0
15507,0
7489,0
5026,0
4301,0
15987,0
18485,4
18054,0
14312,4
13433,0
661,0
1836,4
21384,0
8700,0
15511,0
15156,4
6397,0
21450,0
19246,0
3577,0
8987,0
7401,0
27198,0
16234,4
13993,0
22404,0
4165,0
19113,0
15420,0
18447,4
53,0
25244,4
5229,0
4267,0
17031,4
23806,0
20143,0
12602,0
14472,4
3968,0
7946,0
17273,4
24032,0
5560,0
17958,0
19165,0
17271,4
11510,0
21782,4
14612,4
3484,0
3208,0
804,0
9129,0
25936,0
11901,0
8300,0
8615,0
8395,0
24394,0
10099,0
25092,0
24064,0
6993,0
21804,4
9999,0
27278,0
21060,0
21894,4
27313,0
23038,0
24960,0
21377,0
17242,4
17274,4
13414,0
15310,0
3683,0
8764,0
22394,0
20439,0
8438,0
3571,0
10712,0
816,0
2551,0
11611,0
9440,4
7322,0
13168,4
5932,0
16051,0
1691,0
28221,0
21612,4
2006,0
17750,0
7942,0
19250,0
25001,0
20028,1
7808,0
21083,0
5478,0
21219,4
19856,0
7064,0
18580,1
18726,0
26236,0
8013,0
1398,0
3554,0
24866,0
17416,4
9182,0
347,4
24281,0
23046,0
1737,0
21039,4
24773,0
28573,1
21637,4
19345,0
17691,0
24019,0
329,0
21613,4
9011,0
14283,4
13843,4
3214,0
18427,4
13476,0
24491,0
17693,0
6515,4
2043,0
11016,0
19958,1
22406,0
6008,4
7494,0
27501,0
8090,0
24105,0
14573,4
25434,4
16204,4
15058,4
13911,0
15466,0
28516,0
22001,0
513,4
14966,0
734,0
5316,0
4118,1
13916,0
16547,4
20067,0
5319,0
21305,0
10410,0
15808,0
24121,0
28378,0
3552,0
16500,4
25160,4
23463,0
14310,4
21795,4
20197,0
20287,0
26359,0
9834,0
244,0
14990,0
10979,0
9251,0
22239,0
9610,0
6453,4
4819,0
10091,0
3767,0
20938,0
2684,0
6091,2
12561,0
12609,0
16152,4
28071,4
18236,0
17756,0
21579,4
18847,0
1309,0
15594,0
6718,4
12273,4
6623,4
1234,4
14850,0
17633,0
9549,4
19644,0
28569,0
15702,0
10236,0
22294,0
26877,0
24506,0
1349,0
1909,0
22314,0
19885,0
18334,0
8125,0
15667,1
16243,4
11719,0
16981,4
9044,0
5326,0
4839,0
24709,0
24253,0
10077,0
11024,0
11231,0
13844,4
24971,0
17822,0
17694,0
13908,0
7894,0
18068,0
19501,4
10441,0
4314,0
18238,0
20338,0
8385,0
10466,0
9503,4
26497,0
6134,4
1619,0
4283,0
20349,0
27740,0
7689,0
12314,4
876,0
15675,1
18127,0
5544,0
19306,0
134,0
18951,0
8321,0
12916,4
27370,0
18676,0
23802,0
27340,0
17171,4
1637,0
20060,0
4471,0
26045,0
21831,1
22222,0
19013,0
22093,0
13492,0
27944,0
19597,0
2069,0
18385,0
12079,0
9534,4
11474,0
20445,4
22100,0
8904,0
5744,0
5668,0
25465,0
16150,4
2169,0
2013,0
16407,4
5968,2
13367,0
25116,0
19927,0
28358,0
6660,4
22959,0
23449,0
13608,4
23846,0
20809,0
22208,0
7552,0
23431,0
5811,0
10734,0
417,4
4879,0
1111,4
14364,4
10937,0
20010,0
7511,0
351,0
28547,0
9750,0
1172,4
8373,0
17086,4
17188,4
16740,4
11297,0
8896,0
2961,0
13104,4
23456,0
23935,0
9724,0
13501,0
1710,0
16742,4
9740,0
15519,0
25874,0
8101,0
25608,0
1191,4
11802,0
17841,0
367,4
2596,0
21130,0
647,0
2426,0
3523,0
7339,0
12673,0
22330,0
14733,0
13765,4
23024,0
21945,4
2172,0
568,4
22445,0
11557,0
18869,0
22125,0
13161,4
1484,0
17816,0
17737,0
109,0
1876,4
3769,0
1559,0
10667,0
17143,4
5014,0
5501,0
21389,0
7058,0
16616,0
23720,0
8934,0
16471,4
20632,0
10923,0
28282,0
5069,0
18890,0
11981,0
8814,0
3211,0
13847,4
25263,4
18082,0
10895,0
22258,0
13653,4
11025,0
10096,0
8460,0
27866,0
8906,0
28130,0
2450,0
20552,4
5441,0
22878,0
13035,4
25817,0
13312,0
2854,0
15570,0
2329,0
5522,0
22035,0
13795,4
10841,0
265,0
1042,0
13889,0
2449,0
16772,4
7896,0
13369,0
7352,0
4210,0
4498,0
5451,0
24810,0
5988,2
26927,0
17808,0
8606,0
20640,0
26379,0
9049,0
21557,0
28277,0
9325,0
11407,0
20607,0
8189,0
16678,4
17978,0
17477,4
6118,2
18247,0
5794,0
5116,0
25993,0
9014,0
2580,0
11850,0
14853,0
20102,1
26721,0
11241,0
8456,0
2292,0
18101,0
22758,0
18375,0
10418,0
22253,0
7638,0
19947,0
19362,0
4830,0
24186,0
17110,4
17297,4
334,0
15782,0
14741,0
5173,0
18268,0
14930,0
16023,0
24475,0
21543,0
17323,4
27694,0
23178,0
20132,0
11761,0
13978,0
1914,0
18191,0
6587,4
19659,0
17827,0
9852,0
18579,0
15417,0
4909,0
13665,4
15939,0
1127,4
24553,0
23053,0
5051,0
9479,4
16258,4
23355,0
6264,0
24227,0
27339,0
11690,0
20061,0
24686,0
24730,0
11057,0
8886,0
12074,0
10270,0
23695,0
14958,0
28279,0
22563,0
13580,4
21367,0
6288,0
26921,0
11263,0
23231,0
1085,4
26421,0
5458,0
25180,4
18793,0
16011,0
5236,0
25816,0
10357,0
15380,0
5486,0
9935,0
1834,4
8297,0
2662,0
26945,0
6481,4
8223,0
26711,0
14330,4
21265,4
5491,0
26966,0
2650,0
19054,0
23654,0
8735,0
25535,0
21441,0
4244,0
10622,0
11899,0
9658,0
25221,4
5031,0
4092,0
9607,0
24265,0
9587,0
25410,4
17801,1
21434,0
4626,0
22243,0
12012,0
11107,0
15943,0
17659,0
25141,0
12994,4
16356,4
24888,0
7665,0
4436,0
10822,0
4929,0
19425,0
3804,0
1743,0
27957,0
7078,0
6130,0
5174,0
27878,0
3731,0
20218,0
21432,0
8717,0
4183,0
19541,0
26757,0
27599,0
5372,0
25905,0
15677,1
13767,4
26212,0
11774,0
19317,0
7168,0
2887,0
12191,4
2324,0
21902,4
19348,0
26081,0
26167,0
27284,0
11373,0
26709,0
22648,0
12768,4
12393,4
2998,0
3056,0
20651,0
18014,0
14193,4
4582,0
7027,0
22681,0
15109,4
26554,0
22306,0
11156,0
18138,0
14753,1
9266,0
6137,4
23179,0
25209,0
13770,4
4056,0
10454,0
16520,4
2970,0
27228,0
13360,0
3621,0
23651,0
4343,0
7142,0
24283,0
23338,0
19870,0
20053,0
3824,0
17344,1
15917,0
7794,0
12392,4
18835,0
23828,0
24425,0
775,0
17828,1
11190,0
9553,4
18591,0
2018,0
4881,0
26466,0
5052,0
4905,0
10982,0
27617,0
3284,0
22851,0
12312,4
17501,4
25978,0
4985,0
1611,0
10760,0
21811,4
243,0
1538,0
25813,0
12037,0
14510,4
19780,0
20736,0
5732,0
18360,0
25443,0
14771,0
12947,4
15723,1
23693,0
16924,4
15535,0
19793,0
16092,4
2737,0
9596,0
9544,4
7105,0
14915,0
10482,0
21762,4
24831,0
21227,4
22443,0
11679,0
7422,0
12021,0
2138,0
14579,4
16474,4
4088,1
20148,0
7333,0
28403,0
13612,4
3195,0
6035,2
10145,0
26214,0
5056,0
9113,0
22038,0
8766,0
21467,0
21726,0
6772,2
12677,0
8729,0
19580,0
13684,4
7066,0
14869,0
16986,4
16117,4
26243,0
17211,4
298,0
22808,0
731,0
28013,0
13099,4
18600,0
3202,0
8485,0
7502,0
3037,0
25334,4
5936,0
28485,0
10747,0
15304,0
27572,0
3963,0
6892,0
18173,0
24341,0
15693,4
22053,0
8159,0
13701,4
9433,4
7245,0
6030,2
16912,4
26380,0
8361,0
6436,4
10476,0
21828,1
11522,0
9796,0
5265,0
0,0
8778,0
22973,0
6082,2
9519,4
11019,0
24555,0
5345,0
13987,0
4052,0
4305,0
2535,0
28450,0
9213,0
10277,0
5091,0
11669,0
1034,0
3659,0
3830,0
5671,0
8857,0
2134,0
182,0
24683,0
23924,0
23321,0
25150,0
16712,4
10443,0
21429,0
21278,4
15047,4
17910,0
17935,0
21911,4
24933,0
21411,0
16014,0
8135,0
7057,0
14275,4
28065,4
11384,0
5765,0
17182,4
7451,0
4574,0
4991,0
10087,0
25252,4
10448,0
1439,0
3839,0
10938,0
22981,0
11307,0
5636,0
3421,0
6791,2
7389,0
12396,4
15930,0
20401,0
6584,4
22411,0
22489,0
21609,4
13951,0
7409,0
6020,4
10001,0
3108,0
18941,0
6894,0
23116,0
19949,1
1425,0
20912,0
4478,0
4247,0
18659,0
28530,0
26816,0
14779,0
6881,0
10609,0
10800,0
26941,0
278,0
18084,0
22665,0
13687,4
24438,0
9492,4
25743,0
3631,0
21665,4
7020,0
24622,0
19524,0
26014,0
26419,0
24918,0
18030,0
23422,0
21744,4
16951,4
10283,0
8713,0
26861,0
23826,0
3535,0
3411,0
24924,0
1131,4
26364,0
27894,0
26152,0
20774,0
20543,4
10171,0
11043,0
15613,0
27945,0
18189,1
6525,4
23049,0
2416,0
3291,0
860,0
18749,0
4566,0
16750,4
27948,0
25173,0
21043,4
20209,0
11269,0
538,4
18260,0
9416,4
22796,0
14611,4
19618,0
24782,0
7963,0
19130,0
19717,0
3735,0
10656,0
10260,0
27231,0
24444,0
16934,4
14570,4
23744,0
9098,0
6266,0
15938,0
2452,0
19192,0
3512,0
3863,0
14803,0
16460,4
4458,0
14519,4
26946,0
14808,0
9247,0
8066,0
16610,0
19814,0
4488,0
25934,0
27810,0
18857,0
24792,0
440,4
15411,0
18794,0
12675,0
70,0
20783,0
24311,0
4424,0
11324,0
15174,4
20832,0
15271,0
5450,0
15854,0
27832,0
3910,0
13196,4
11932,0
221,0
6749,0
15015,4
7318,0
7581,0
13691,4
4483,0
7656,0
21980,4
8562,0
19768,0
16384,4
12008,0
12180,4
16714,4
27273,0
13261,0
15793,0
14176,4
15660,1
20377,0
23076,0
14451,4
17038,4
19665,0
20489,4
1878,4
509,4
23429,0
2697,0
22456,0
17977,0
1630,0
6760,2
11273,0
14478,4
8119,0
5232,0
19813,0
12414,4
19236,0
3398,1
23860,0
14618,4
6798,2
27316,0
7316,0
7244,0
16238,4
6182,4
6315,0
13983,0
23649,0
25915,0
20744,0
15356,0
25968,0
22316,0
25401,4
2514,0
15886,0
16713,4
13977,0
11751,0
10645,0
21988,0
3751,0
18957,0
22028,0
19725,0
2883,0
5894,0
6937,0
5842,0
1730,0
21975,0
414,4
2118,0
20567,4
15162,4
6774,0
12073,0
9583,0
3137,0
19365,0
20139,0
10650,0
722,0
24568,0
4371,0
13237,4
435,4
23159,0
26545,0
15337,0
4438,0
19183,0
9453,4
14588,4
20542,4
27914,0
26659,0
26304,0
8158,0
22415,0
22186,0
14373,4
27119,0
24147,0
25973,0
1868,4
20517,4
27755,0
10881,0
28064,4
22516,0
23929,0
11766,0
2503,0
10564,0
22492,0
22776,0
1822,4
10127,0
2270,0
7356,0
12503,0
3949,0
3018,0
15734,0
23722,0
6581,4
28164,0
2340,0
25861,0
17920,0
18745,0
27797,0
11870,0
11889,0
305,0
20384,0
8103,0
20627,0
6493,4
16553,4
18582,1
26777,0
1061,0
13058,4
2955,0
13776,4
5000,0
26121,0
3447,0
23789,0
26992,0
13462,4
3423,0
27772,0
18417,4
15518,0
8474,0
20711,0
19164,0
17119,4
17510,4
24329,0
1534,1
21905,4
12001,0
27220,0
24977,0
13609,4
7655,0
26119,0
18486,4
22178,0
24120,0
10929,0
19808,0
5607,0
27083,0
133,0
2033,0
17133,4
3111,0
18559,0
17053,4
13273,0
24249,0
3632,0
8526,0
10487,0
667,0
1471,0
557,4
18994,0
9749,0
16404,4
4611,0
7982,0
20357,0
14597,4
22734,0
21835,1
22550,0
4945,0
21458,0
27048,0
22618,0
1922,0
25080,0
96,0
16803,4
16433,4
5703,0
26331,0
19030,0
3773,0
14205,4
11330,0
21808,4
27415,0
28526,0
75,0
13724,4
19656,0
4048,0
2241,0
21689,4
1857,4
9362,4
27514,0
21713,0
3713,0
3959,0
19476,0
16987,4
16903,4
3603,0
13827,4
18691,0
12992,4
20212,0
19936,0
19935,0
5880,0
11065,0
1155,0
15245,0
25472,0
3264,0
4842,0
18169,0
8400,2
24647,0
19562,0
1775,2
24250,0
8079,0
19817,0
23334,0
28088,4
18620,0
21947,1
4662,0
4548,0
25906,0
10039,0
12601,0
18754,0
4670,0
14172,4
18373,0
23195,0
3593,0
4618,0
7104,0
12612,0
18046,0
26137,0
19502,0
13584,4
2562,0
11668,0
9949,0
24129,0
11587,0
13925,0
17394,4
19616,0
8323,0
9482,4
28405,0
27441,0
6750,0
25006,0
17603,0
24123,0
7813,0
10485,0
25415,4
22947,0
18300,0
28314,0
18898,0
18917,0
27122,0
21330,4
21393,0
21885,1
23406,0
19778,0
19830,0
12627,0
9314,0
27115,0
8721,0
2261,0
15560,0
19878,0
8769,0
6864,0
21457,0
10071,0
7937,0
981,0
28072,4
27123,0
6211,0
4205,0
4473,0
3995,0
13885,0
27709,0
22033,0
6039,4
8818,0
24521,0
20538,4
27645,0
2891,0
2924,0
12813,4
12322,4
24302,0
13931,0
18374,0
28495,0
15325,0
129,0
14118,0
696,0
15368,0
23992,0
7565,0
23696,0
16675,0
13604,4
5454,0
22646,0
15036,4
9911,0
8965,0
3899,0
19846,0
1056,0
20316,0
20323,0
26201,0
11988,0
3628,0
8871,0
25426,4
1761,0
620,4
7904,0
27808,0
10430,0
23817,0
23754,0
28228,0
23084,0
25363,4
24899,0
17878,0
28445,0
21184,0
5078,0
12287,4
8771,0
10529,0
17388,4
20720,0
27780,0
8663,0
9132,0
9291,0
13390,0
8209,0
8683,0
17609,0
6635,4
12936,4
5852,0
25303,4
19172,0
12852,4
15121,4
27282,0
17911,0
26508,0
342,0
25744,0
18846,0
1699,0
25321,4
19484,0
12759,4
18649,0
11666,0
28448,0
17638,0
9084,0
14011,0
15142,4
10015,0
28026,0
14582,4
2189,0
6858,0
15469,0
390,4
4891,0
7310,0
4366,0
22908,0
17960,0
2591,0
13457,4
11318,0
19922,0
1736,0
18411,4
18283,0
27981,0
9436,4
11742,0
24390,0
20298,0
20502,4
21751,4
20224,0
25635,0
8432,2
11848,0
712,0
22238,0
12140,0
368,4
3153,0
16806,4
5841,0
1288,4
13288,0
25454,0
5774,0
9598,0
3244,0
1723,0
5370,0
23799,0
25100,0
6964,0
5410,0
12101,0
2794,0
24916,0
982,0
9069,0
24787,0
7347,0
24433,0
21654,4
8225,0
8662,0
21222,4
15988,0
22372,0
17759,0
13481,4
13452,0
25414,4
27463,0
6832,0
19103,0
23835,0
9065,0
4779,0
22754,0
27823,0
18398,0
6783,2
4649,0
15289,0
13945,0
514,4
4552,0
14704,0
12782,4
16496,4
14763,0
6699,4
18086,0
19167,0
12816,4
14434,4
9591,0
18137,0
8929,0
20880,0
23402,0
9035,0
17289,4
27807,0
8259,0
19837,0
12565,0
18648,0
1903,0
3309,0
24704,0
16654,0
4926,0
25192,4
16676,4
13070,4
792,0
11424,0
12780,4
17397,4
7089,0
25424,4
5946,2
25086,0
9563,4
21247,4
12020,0
9716,0
21228,4
6471,4
11760,0
9045,0
21010,0
3709,0
24542,0
27956,0
21692,4
425,4
5175,0
1244,4
3131,0
640,0
15210,0
17437,4
4934,0
27492,0
15764,0
7586,0
1993,0
8951,0
17628,0
7149,0
16485,4
22612,0
23655,0
11791,0
16623,0
1937,0
18823,0
7299,0
11767,0
21629,4
5414,0
3158,0
7052,0
878,0
11447,0
6908,0
6616,4
19112,0
22300,0
19177,0
6899,0
27269,0
3234,0
3424,0
22663,0
8847,0
18851,0
10234,0
27653,0
4354,0
26909,0
6445,4
1485,0
19330,0
21672,4
18880,0
2541,0
20590,4
21517,0
16399,4
5079,0
27619,0
1965,0
20609,0
24127,0
24595,0
